TransactionID,Date,AccountID,DeptID,CustomerID,ProductID,Amount,Quantity,Currency,Type,InvoiceID
46,2023-05-12,100,4,8.0,1.0,1326.44,8.0,EUR,Revenue,INV-230512-46
47,2023-05-12,200,3,,1.0,-706.08,,EUR,Expense,
48,2024-06-21,100,1,8.0,4.0,616.55,13.0,CAD,Revenue,INV-240621-48
49,2024-06-21,200,3,,4.0,-214.28,,CAD,Expense,
50,2024-06-21,210,2,,,-1125.32,,CAD,Expense,
51,2025-07-16,100,6,10.0,4.0,2610.07,47.0,CAD,Revenue,INV-250716-51
52,2025-07-16,200,3,,4.0,-889.9,,CAD,Expense,
53,2025-11-05,100,2,4.0,1.0,143.12,1.0,CAD,Revenue,INV-251105-53
54,2025-11-05,200,3,,1.0,-79.04,,CAD,Expense,
55,2025-09-05,100,3,17.0,4.0,267.99,7.0,CAD,Revenue,INV-250905-55
56,2025-09-05,200,3,,4.0,-68.82,,CAD,Expense,
57,2024-03-05,100,3,10.0,1.0,3939.64,25.0,CAD,Revenue,INV-240305-57
58,2024-03-05,200,3,,1.0,-2304.09,,CAD,Expense,
59,2023-10-19,110,3,19.0,5.0,18888.41,40.0,USD,Revenue,INV-231019-59
60,2023-10-19,200,3,,5.0,-5043.76,,USD,Expense,
61,2023-10-19,210,2,,,-1453.49,,USD,Expense,
62,2025-07-17,100,5,13.0,1.0,3363.32,23.0,CAD,Revenue,INV-250717-62
63,2025-07-17,200,3,,1.0,-1699.85,,CAD,Expense,
64,2024-06-18,100,3,12.0,4.0,348.23,17.0,USD,Revenue,INV-240618-64
65,2024-06-18,200,3,,4.0,-97.09,,USD,Expense,
66,2024-06-18,210,2,,,-1535.33,,USD,Expense,
67,2025-10-04,100,3,8.0,4.0,1495.49,31.0,USD,Revenue,INV-251004-67
68,2025-10-04,200,3,,4.0,-458.49,,USD,Expense,
69,2025-06-11,110,2,18.0,5.0,361.97,1.0,CAD,Revenue,INV-250611-69
70,2025-06-11,200,3,,5.0,-123.65,,CAD,Expense,
71,2024-04-23,100,2,14.0,1.0,9117.34,45.0,CAD,Revenue,INV-240423-71
72,2024-04-23,200,3,,1.0,-5454.25,,CAD,Expense,
73,2023-05-06,110,4,15.0,3.0,13782.08,20.0,CAD,Revenue,INV-230506-73
74,2023-05-06,200,3,,3.0,-4139.06,,CAD,Expense,
75,2024-01-01,100,3,1.0,4.0,744.1,14.0,USD,Revenue,INV-240101-75
76,2024-01-01,200,3,,4.0,-230.36,,USD,Expense,
77,2025-05-23,100,6,7.0,1.0,5405.64,33.0,CAD,Revenue,INV-250523-77
78,2025-05-23,200,3,,1.0,-2816.84,,CAD,Expense,
79,2024-08-28,110,1,4.0,5.0,36689.05,33.0,EUR,Revenue,INV-240828-79
80,2024-08-28,200,3,,5.0,-10846.37,,EUR,Expense,
81,2023-06-25,100,3,16.0,4.0,871.16,19.0,USD,Revenue,INV-230625-81
82,2023-06-25,200,3,,4.0,-266.91,,USD,Expense,
83,2023-12-21,100,5,1.0,1.0,4322.35,26.0,CAD,Revenue,INV-231221-83
84,2023-12-21,200,3,,1.0,-2038.33,,CAD,Expense,
85,2023-01-18,100,4,13.0,4.0,2324.73,47.0,EUR,Revenue,INV-230118-85
86,2023-01-18,200,3,,4.0,-765.56,,EUR,Expense,
87,2024-07-23,100,5,6.0,4.0,379.29,9.0,CAD,Revenue,INV-240723-87
88,2024-07-23,200,3,,4.0,-120.74,,CAD,Expense,
89,2024-08-05,110,4,15.0,3.0,2777.74,6.0,CAD,Revenue,INV-240805-89
90,2024-08-05,200,3,,3.0,-789.89,,CAD,Expense,
91,2023-10-10,100,4,4.0,4.0,1614.17,43.0,CAD,Revenue,INV-231010-91
92,2023-10-10,200,3,,4.0,-521.2,,CAD,Expense,
93,2023-12-13,100,4,12.0,1.0,1159.55,7.0,EUR,Revenue,INV-231213-93
94,2023-12-13,200,3,,1.0,-494.84,,EUR,Expense,
95,2025-03-09,110,5,3.0,5.0,6501.28,7.0,CAD,Revenue,INV-250309-95
96,2025-03-09,200,3,,5.0,-1872.31,,CAD,Expense,
97,2024-05-19,110,4,20.0,3.0,28315.52,42.0,EUR,Revenue,INV-240519-97
98,2024-05-19,200,3,,3.0,-9613.53,,EUR,Expense,
99,2024-10-08,110,2,18.0,3.0,1392.48,4.0,USD,Revenue,INV-241008-99
100,2024-10-08,200,3,,3.0,-399.36,,USD,Expense,
101,2024-02-22,100,1,15.0,4.0,455.16,15.0,CAD,Revenue,INV-240222-101
102,2024-02-22,200,3,,4.0,-130.35,,CAD,Expense,
103,2024-01-24,110,5,5.0,5.0,7405.38,23.0,CAD,Revenue,INV-240124-103
104,2024-01-24,200,3,,5.0,-1919.17,,CAD,Expense,
105,2023-09-07,110,5,8.0,5.0,9345.57,8.0,CAD,Revenue,INV-230907-105
106,2023-09-07,200,3,,5.0,-2615.48,,CAD,Expense,
107,2024-01-05,100,6,3.0,1.0,5748.32,30.0,CAD,Revenue,INV-240105-107
108,2024-01-05,200,3,,1.0,-3025.34,,CAD,Expense,
109,2023-03-06,110,3,19.0,3.0,29393.8,47.0,CAD,Revenue,INV-230306-109
110,2023-03-06,200,3,,3.0,-9527.23,,CAD,Expense,
111,2023-11-27,100,2,1.0,2.0,2362.1,23.0,CAD,Revenue,INV-231127-111
112,2023-11-27,200,3,,2.0,-1282.54,,CAD,Expense,
113,2024-08-05,110,2,14.0,3.0,12732.07,34.0,CAD,Revenue,INV-240805-113
114,2024-08-05,200,3,,3.0,-3796.57,,CAD,Expense,
115,2024-10-02,100,6,4.0,1.0,3620.23,34.0,USD,Revenue,INV-241002-115
116,2024-10-02,200,3,,1.0,-1679.73,,USD,Expense,
117,2025-09-17,110,3,2.0,3.0,33411.62,29.0,CAD,Revenue,INV-250917-117
118,2025-09-17,200,3,,3.0,-9373.27,,CAD,Expense,
119,2023-09-18,110,3,2.0,3.0,11837.78,25.0,CAD,Revenue,INV-230918-119
120,2023-09-18,200,3,,3.0,-3439.5,,CAD,Expense,
121,2024-06-08,100,4,9.0,4.0,1277.27,29.0,CAD,Revenue,INV-240608-121
122,2024-06-08,200,3,,4.0,-399.68,,CAD,Expense,
123,2024-08-10,100,1,14.0,1.0,6289.57,38.0,CAD,Revenue,INV-240810-123
124,2024-08-10,200,3,,1.0,-3566.93,,CAD,Expense,
125,2025-01-28,110,4,11.0,3.0,2046.4,5.0,CAD,Revenue,INV-250128-125
126,2025-01-28,200,3,,3.0,-512.29,,CAD,Expense,
127,2025-10-11,100,5,12.0,2.0,6284.36,37.0,CAD,Revenue,INV-251011-127
128,2025-10-11,200,3,,2.0,-2988.38,,CAD,Expense,
129,2025-08-17,110,4,14.0,5.0,23923.61,35.0,CAD,Revenue,INV-250817-129
130,2025-08-17,200,3,,5.0,-7596.98,,CAD,Expense,
131,2023-07-21,100,1,4.0,1.0,3804.26,30.0,CAD,Revenue,INV-230721-131
132,2023-07-21,200,3,,1.0,-1961.82,,CAD,Expense,
133,2024-03-11,100,6,17.0,1.0,3663.02,30.0,CAD,Revenue,INV-240311-133
134,2024-03-11,200,3,,1.0,-1478.47,,CAD,Expense,
135,2023-03-10,100,6,11.0,4.0,292.26,7.0,CAD,Revenue,INV-230310-135
136,2023-03-10,200,3,,4.0,-101.46,,CAD,Expense,
137,2025-10-28,100,3,17.0,2.0,1982.38,19.0,CAD,Revenue,INV-251028-137
138,2025-10-28,200,3,,2.0,-1031.78,,CAD,Expense,
139,2023-12-28,100,1,16.0,1.0,401.63,2.0,CAD,Revenue,INV-231228-139
140,2023-12-28,200,3,,1.0,-218.0,,CAD,Expense,
141,2024-06-13,110,5,8.0,3.0,13856.73,35.0,CAD,Revenue,INV-240613-141
142,2024-06-13,200,3,,3.0,-3550.4,,CAD,Expense,
143,2024-06-13,210,2,,,-2444.02,,CAD,Expense,
144,2025-10-04,100,3,6.0,1.0,498.22,4.0,CAD,Revenue,INV-251004-144
145,2025-10-04,200,3,,1.0,-226.11,,CAD,Expense,
146,2025-10-05,100,4,7.0,1.0,4532.8,44.0,CAD,Revenue,INV-251005-146
147,2025-10-05,200,3,,1.0,-1935.79,,CAD,Expense,
148,2024-10-13,110,4,8.0,3.0,17619.13,39.0,USD,Revenue,INV-241013-148
149,2024-10-13,200,3,,3.0,-6040.24,,USD,Expense,
150,2024-11-14,110,3,17.0,3.0,9294.27,21.0,CAD,Revenue,INV-241114-150
151,2024-11-14,200,3,,3.0,-2810.18,,CAD,Expense,
152,2024-11-14,210,2,,,-4987.29,,CAD,Expense,
153,2023-09-15,100,1,19.0,2.0,3896.79,29.0,CAD,Revenue,INV-230915-153
154,2023-09-15,200,3,,2.0,-1972.41,,CAD,Expense,
155,2024-01-27,110,6,20.0,5.0,8734.92,15.0,CAD,Revenue,INV-240127-155
156,2024-01-27,200,3,,5.0,-2634.51,,CAD,Expense,
157,2024-08-10,110,6,10.0,5.0,18114.26,32.0,CAD,Revenue,INV-240810-157
158,2024-08-10,200,3,,5.0,-4590.75,,CAD,Expense,
159,2023-04-10,100,3,19.0,2.0,240.89,1.0,CAD,Revenue,INV-230410-159
160,2023-04-10,200,3,,2.0,-134.04,,CAD,Expense,
161,2025-10-08,100,2,14.0,4.0,932.28,22.0,EUR,Revenue,INV-251008-161
162,2025-10-08,200,3,,4.0,-282.32,,EUR,Expense,
163,2025-12-19,100,6,2.0,2.0,6679.35,35.0,CAD,Revenue,INV-251219-163
164,2025-12-19,200,3,,2.0,-2977.02,,CAD,Expense,
165,2023-06-02,100,5,4.0,4.0,2165.41,43.0,USD,Revenue,INV-230602-165
166,2023-06-02,200,3,,4.0,-634.41,,USD,Expense,
167,2025-08-27,110,5,10.0,5.0,7436.16,23.0,CAD,Revenue,INV-250827-167
168,2025-08-27,200,3,,5.0,-2026.5,,CAD,Expense,
169,2025-11-23,100,3,5.0,4.0,1200.51,44.0,CAD,Revenue,INV-251123-169
170,2025-11-23,200,3,,4.0,-370.07,,CAD,Expense,
171,2024-03-19,100,6,19.0,1.0,5499.16,26.0,CAD,Revenue,INV-240319-171
172,2024-03-19,200,3,,1.0,-3219.65,,CAD,Expense,
173,2025-04-05,100,4,3.0,1.0,5666.91,31.0,CAD,Revenue,INV-250405-173
174,2025-04-05,200,3,,1.0,-3309.75,,CAD,Expense,
175,2024-09-23,100,2,16.0,4.0,816.62,27.0,CAD,Revenue,INV-240923-175
176,2024-09-23,200,3,,4.0,-238.5,,CAD,Expense,
177,2023-03-26,100,4,13.0,1.0,5988.69,47.0,CAD,Revenue,INV-230326-177
178,2023-03-26,200,3,,1.0,-2399.79,,CAD,Expense,
179,2024-02-19,100,3,17.0,4.0,882.98,21.0,CAD,Revenue,INV-240219-179
180,2024-02-19,200,3,,4.0,-306.35,,CAD,Expense,
181,2024-05-17,110,3,16.0,5.0,3784.81,9.0,EUR,Revenue,INV-240517-181
182,2024-05-17,200,3,,5.0,-1300.39,,EUR,Expense,
183,2025-11-25,100,5,14.0,4.0,641.68,22.0,CAD,Revenue,INV-251125-183
184,2025-11-25,200,3,,4.0,-217.09,,CAD,Expense,
185,2024-04-04,110,4,11.0,5.0,19276.35,19.0,CAD,Revenue,INV-240404-185
186,2024-04-04,200,3,,5.0,-6536.81,,CAD,Expense,
187,2024-02-02,100,4,17.0,4.0,1015.14,36.0,CAD,Revenue,INV-240202-187
188,2024-02-02,200,3,,4.0,-332.41,,CAD,Expense,
189,2024-02-12,100,5,13.0,4.0,1849.34,48.0,CAD,Revenue,INV-240212-189
190,2024-02-12,200,3,,4.0,-625.35,,CAD,Expense,
191,2024-08-06,110,5,9.0,5.0,49511.34,47.0,USD,Revenue,INV-240806-191
192,2024-08-06,200,3,,5.0,-14055.49,,USD,Expense,
193,2024-08-10,110,1,3.0,5.0,14159.58,16.0,CAD,Revenue,INV-240810-193
194,2024-08-10,200,3,,5.0,-3900.36,,CAD,Expense,
195,2024-08-10,210,2,,,-2845.79,,CAD,Expense,
196,2025-11-02,100,5,10.0,1.0,4140.41,36.0,CAD,Revenue,INV-251102-196
197,2025-11-02,200,3,,1.0,-1714.88,,CAD,Expense,
198,2025-11-26,100,5,12.0,2.0,5483.1,27.0,USD,Revenue,INV-251126-198
199,2025-11-26,200,3,,2.0,-2976.94,,USD,Expense,
200,2023-02-25,100,5,10.0,1.0,1062.3,9.0,CAD,Revenue,INV-230225-200
201,2023-02-25,200,3,,1.0,-498.26,,CAD,Expense,
202,2025-10-31,100,2,3.0,2.0,4870.43,43.0,CAD,Revenue,INV-251031-202
203,2025-10-31,200,3,,2.0,-2329.44,,CAD,Expense,
204,2025-01-10,100,4,11.0,1.0,3822.52,45.0,USD,Revenue,INV-250110-204
205,2025-01-10,200,3,,1.0,-2254.64,,USD,Expense,
206,2024-07-10,100,6,7.0,2.0,8530.77,46.0,USD,Revenue,INV-240710-206
207,2024-07-10,200,3,,2.0,-3767.65,,USD,Expense,
208,2025-08-23,100,2,11.0,4.0,754.85,14.0,CAD,Revenue,INV-250823-208
209,2025-08-23,200,3,,4.0,-200.12,,CAD,Expense,
210,2025-09-03,100,4,3.0,4.0,798.6,36.0,USD,Revenue,INV-250903-210
211,2025-09-03,200,3,,4.0,-244.87,,USD,Expense,
212,2023-06-16,100,4,8.0,4.0,1277.04,45.0,CAD,Revenue,INV-230616-212
213,2023-06-16,200,3,,4.0,-324.15,,CAD,Expense,
214,2025-06-14,100,3,3.0,4.0,470.12,23.0,CAD,Revenue,INV-250614-214
215,2025-06-14,200,3,,4.0,-157.32,,CAD,Expense,
216,2025-05-30,100,2,19.0,2.0,6809.6,31.0,CAD,Revenue,INV-250530-216
217,2025-05-30,200,3,,2.0,-2921.19,,CAD,Expense,
218,2024-10-17,100,5,14.0,2.0,923.45,5.0,CAD,Revenue,INV-241017-218
219,2024-10-17,200,3,,2.0,-513.87,,CAD,Expense,
220,2025-03-03,110,6,5.0,5.0,1462.25,2.0,CAD,Revenue,INV-250303-220
221,2025-03-03,200,3,,5.0,-433.97,,CAD,Expense,
222,2024-08-08,110,3,4.0,5.0,29532.32,30.0,USD,Revenue,INV-240808-222
223,2024-08-08,200,3,,5.0,-7495.58,,USD,Expense,
224,2024-11-20,100,2,5.0,1.0,6728.67,44.0,USD,Revenue,INV-241120-224
225,2024-11-20,200,3,,1.0,-2812.01,,USD,Expense,
226,2025-01-11,100,5,15.0,2.0,5162.03,46.0,CAD,Revenue,INV-250111-226
227,2025-01-11,200,3,,2.0,-2242.23,,CAD,Expense,
228,2025-01-11,210,2,,,-2011.32,,CAD,Expense,
229,2024-09-11,110,1,6.0,5.0,7110.65,11.0,USD,Revenue,INV-240911-229
230,2024-09-11,200,3,,5.0,-2107.31,,USD,Expense,
231,2023-03-12,100,5,11.0,1.0,6030.45,29.0,EUR,Revenue,INV-230312-231
232,2023-03-12,200,3,,1.0,-3299.07,,EUR,Expense,
233,2025-05-11,100,4,7.0,4.0,1747.86,31.0,EUR,Revenue,INV-250511-233
234,2025-05-11,200,3,,4.0,-516.48,,EUR,Expense,
235,2024-01-09,100,1,19.0,2.0,2367.23,29.0,USD,Revenue,INV-240109-235
236,2024-01-09,200,3,,2.0,-1242.35,,USD,Expense,
237,2023-09-27,100,3,19.0,4.0,1635.75,37.0,CAD,Revenue,INV-230927-237
238,2023-09-27,200,3,,4.0,-557.08,,CAD,Expense,
239,2024-02-05,110,5,2.0,5.0,4997.93,5.0,USD,Revenue,INV-240205-239
240,2024-02-05,200,3,,5.0,-1580.02,,USD,Expense,
241,2023-12-08,100,2,4.0,4.0,430.79,8.0,USD,Revenue,INV-231208-241
242,2023-12-08,200,3,,4.0,-121.48,,USD,Expense,
243,2023-05-21,100,1,15.0,1.0,1680.63,9.0,CAD,Revenue,INV-230521-243
244,2023-05-21,200,3,,1.0,-875.28,,CAD,Expense,
245,2024-01-30,100,2,9.0,2.0,3336.56,20.0,CAD,Revenue,INV-240130-245
246,2024-01-30,200,3,,2.0,-1752.61,,CAD,Expense,
247,2024-03-28,110,6,1.0,5.0,5163.51,7.0,CAD,Revenue,INV-240328-247
248,2024-03-28,200,3,,5.0,-1496.27,,CAD,Expense,
249,2025-03-21,100,1,5.0,4.0,1528.68,30.0,CAD,Revenue,INV-250321-249
250,2025-03-21,200,3,,4.0,-531.12,,CAD,Expense,
251,2023-03-12,100,5,7.0,1.0,7524.79,46.0,CAD,Revenue,INV-230312-251
252,2023-03-12,200,3,,1.0,-4177.2,,CAD,Expense,
1,2024-07-09,100,5,12.0,1.0,4023.51,22.0,CAD,Revenue,INV-240709-1
2,2024-07-09,200,3,,1.0,-1721.27,,CAD,Expense,
3,2023-03-17,100,2,18.0,4.0,1518.03,27.0,CAD,Revenue,INV-230317-3
4,2023-03-17,200,3,,4.0,-511.83,,CAD,Expense,
5,2024-08-08,110,5,1.0,3.0,14569.81,14.0,CAD,Revenue,INV-240808-5
6,2024-08-08,200,3,,3.0,-4775.05,,CAD,Expense,
7,2024-01-06,100,1,13.0,4.0,158.04,4.0,CAD,Revenue,INV-240106-7
8,2024-01-06,200,3,,4.0,-49.45,,CAD,Expense,
9,2024-05-01,100,3,7.0,2.0,5713.07,45.0,CAD,Revenue,INV-240501-9
10,2024-05-01,200,3,,2.0,-3251.61,,CAD,Expense,
11,2024-12-28,110,1,19.0,5.0,4342.51,11.0,USD,Revenue,INV-241228-11
12,2024-12-28,200,3,,5.0,-1104.74,,USD,Expense,
13,2024-12-18,100,1,15.0,1.0,4283.7,23.0,USD,Revenue,INV-241218-13
14,2024-12-18,200,3,,1.0,-2492.9,,USD,Expense,
15,2024-12-18,210,2,,,-2969.36,,USD,Expense,
16,2023-11-13,110,5,3.0,3.0,12162.39,28.0,CAD,Revenue,INV-231113-16
17,2023-11-13,200,3,,3.0,-3383.32,,CAD,Expense,
18,2024-08-24,110,5,7.0,5.0,29094.02,33.0,CAD,Revenue,INV-240824-18
19,2024-08-24,200,3,,5.0,-7765.06,,CAD,Expense,
20,2024-07-04,110,5,15.0,5.0,17894.88,23.0,CAD,Revenue,INV-240704-20
21,2024-07-04,200,3,,5.0,-4642.51,,CAD,Expense,
22,2023-06-06,100,1,18.0,2.0,9647.76,45.0,CAD,Revenue,INV-230606-22
23,2023-06-06,200,3,,2.0,-5031.17,,CAD,Expense,
24,2023-09-19,110,6,5.0,5.0,34988.93,30.0,USD,Revenue,INV-230919-24
25,2023-09-19,200,3,,5.0,-10032.93,,USD,Expense,
26,2023-06-02,100,4,19.0,1.0,2988.63,21.0,CAD,Revenue,INV-230602-26
27,2023-06-02,200,3,,1.0,-1210.29,,CAD,Expense,
28,2023-06-02,210,2,,,-3418.87,,CAD,Expense,
29,2023-11-29,100,6,20.0,4.0,1733.4,35.0,CAD,Revenue,INV-231129-29
30,2023-11-29,200,3,,4.0,-553.51,,CAD,Expense,
31,2025-11-19,110,1,14.0,5.0,24764.26,23.0,CAD,Revenue,INV-251119-31
32,2025-11-19,200,3,,5.0,-8610.57,,CAD,Expense,
33,2024-06-06,100,1,7.0,1.0,6298.54,35.0,CAD,Revenue,INV-240606-33
34,2024-06-06,200,3,,1.0,-3527.5,,CAD,Expense,
35,2023-02-08,100,1,19.0,2.0,917.2,7.0,CAD,Revenue,INV-230208-35
36,2023-02-08,200,3,,2.0,-448.86,,CAD,Expense,
37,2025-03-17,100,2,10.0,2.0,3065.0,16.0,USD,Revenue,INV-250317-37
38,2025-03-17,200,3,,2.0,-1560.21,,USD,Expense,
39,2023-02-28,100,4,17.0,4.0,156.32,4.0,CAD,Revenue,INV-230228-39
40,2023-02-28,200,3,,4.0,-40.57,,CAD,Expense,
41,2025-12-17,100,2,18.0,2.0,1162.64,6.0,USD,Revenue,INV-251217-41
42,2025-12-17,200,3,,2.0,-688.86,,USD,Expense,
43,2023-02-22,100,5,16.0,4.0,2480.58,43.0,CAD,Revenue,INV-230222-43
44,2023-02-22,200,3,,4.0,-787.99,,CAD,Expense,
45,2023-07-28,110,1,3.0,5.0,25527.32,45.0,CAD,Revenue,INV-230728-45
46,2023-07-28,200,3,,5.0,-8272.37,,CAD,Expense,
47,2024-05-22,100,5,19.0,1.0,2644.01,18.0,USD,Revenue,INV-240522-47
48,2024-05-22,200,3,,1.0,-1471.15,,USD,Expense,
49,2023-03-28,100,3,6.0,2.0,741.17,4.0,EUR,Revenue,INV-230328-49
50,2023-03-28,200,3,,2.0,-402.96,,EUR,Expense,
51,2025-01-11,110,1,8.0,5.0,11550.5,25.0,USD,Revenue,INV-250111-51
52,2025-01-11,200,3,,5.0,-3955.96,,USD,Expense,
53,2025-12-14,100,5,19.0,4.0,856.23,41.0,CAD,Revenue,INV-251214-53
54,2025-12-14,200,3,,4.0,-244.43,,CAD,Expense,
55,2025-06-18,100,6,9.0,4.0,1755.99,33.0,USD,Revenue,INV-250618-55
56,2025-06-18,200,3,,4.0,-572.67,,USD,Expense,
57,2025-07-05,100,6,8.0,4.0,1126.51,29.0,USD,Revenue,INV-250705-57
58,2025-07-05,200,3,,4.0,-308.01,,USD,Expense,
59,2025-09-03,110,3,10.0,3.0,15971.02,29.0,USD,Revenue,INV-250903-59
60,2025-09-03,200,3,,3.0,-5485.39,,USD,Expense,
61,2024-08-06,110,5,10.0,5.0,8661.33,12.0,USD,Revenue,INV-240806-61
62,2024-08-06,200,3,,5.0,-2756.14,,USD,Expense,
63,2024-11-09,110,1,6.0,3.0,5481.34,15.0,CAD,Revenue,INV-241109-63
64,2024-11-09,200,3,,3.0,-1426.12,,CAD,Expense,
65,2024-11-09,210,2,,,-2963.22,,CAD,Expense,
66,2025-02-05,100,5,8.0,1.0,8466.11,39.0,USD,Revenue,INV-250205-66
67,2025-02-05,200,3,,1.0,-4603.96,,USD,Expense,
68,2023-04-16,100,5,20.0,4.0,980.09,49.0,CAD,Revenue,INV-230416-68
69,2023-04-16,200,3,,4.0,-336.35,,CAD,Expense,
70,2023-08-20,100,5,7.0,2.0,5253.59,28.0,EUR,Revenue,INV-230820-70
71,2023-08-20,200,3,,2.0,-2143.03,,EUR,Expense,
72,2023-12-31,100,5,2.0,4.0,863.08,17.0,CAD,Revenue,INV-231231-72
73,2023-12-31,200,3,,4.0,-239.61,,CAD,Expense,
74,2024-09-11,110,3,13.0,3.0,29470.44,32.0,CAD,Revenue,INV-240911-74
75,2024-09-11,200,3,,3.0,-9728.35,,CAD,Expense,
76,2023-12-29,100,5,5.0,2.0,3418.98,17.0,CAD,Revenue,INV-231229-76
77,2023-12-29,200,3,,2.0,-1630.29,,CAD,Expense,
78,2025-07-18,100,6,15.0,4.0,657.26,25.0,CAD,Revenue,INV-250718-78
79,2025-07-18,200,3,,4.0,-223.35,,CAD,Expense,
80,2024-07-04,110,4,4.0,5.0,8828.79,17.0,CAD,Revenue,INV-240704-80
81,2024-07-04,200,3,,5.0,-2601.75,,CAD,Expense,
82,2023-08-13,100,3,2.0,2.0,2721.43,30.0,CAD,Revenue,INV-230813-82
83,2023-08-13,200,3,,2.0,-1181.88,,CAD,Expense,
84,2023-01-08,110,4,19.0,3.0,26460.52,23.0,CAD,Revenue,INV-230108-84
85,2023-01-08,200,3,,3.0,-7543.29,,CAD,Expense,
86,2024-05-29,110,4,17.0,3.0,16460.46,21.0,CAD,Revenue,INV-240529-86
87,2024-05-29,200,3,,3.0,-4586.8,,CAD,Expense,
88,2024-05-29,210,2,,,-1787.31,,CAD,Expense,
89,2025-07-26,100,3,4.0,1.0,275.85,2.0,USD,Revenue,INV-250726-89
90,2025-07-26,200,3,,1.0,-119.71,,USD,Expense,
91,2024-06-10,100,1,6.0,4.0,289.34,13.0,CAD,Revenue,INV-240610-91
92,2024-06-10,200,3,,4.0,-84.56,,CAD,Expense,
93,2024-02-25,110,5,14.0,3.0,19283.02,38.0,USD,Revenue,INV-240225-93
94,2024-02-25,200,3,,3.0,-6092.8,,USD,Expense,
95,2024-02-25,210,2,,,-3721.0,,USD,Expense,
96,2025-11-10,100,5,14.0,2.0,456.12,3.0,CAD,Revenue,INV-251110-96
97,2025-11-10,200,3,,2.0,-235.37,,CAD,Expense,
98,2025-11-10,210,2,,,-2835.98,,CAD,Expense,
99,2024-04-15,100,2,16.0,4.0,1385.43,46.0,EUR,Revenue,INV-240415-99
100,2024-04-15,200,3,,4.0,-417.71,,EUR,Expense,
101,2025-02-03,100,4,5.0,4.0,614.9,18.0,USD,Revenue,INV-250203-101
102,2025-02-03,200,3,,4.0,-173.97,,USD,Expense,
103,2025-10-18,100,5,11.0,2.0,2879.62,18.0,CAD,Revenue,INV-251018-103
104,2025-10-18,200,3,,2.0,-1518.39,,CAD,Expense,
105,2023-05-14,100,5,12.0,4.0,1107.67,22.0,CAD,Revenue,INV-230514-105
106,2023-05-14,200,3,,4.0,-283.63,,CAD,Expense,
107,2024-06-17,110,5,11.0,3.0,16545.82,23.0,EUR,Revenue,INV-240617-107
108,2024-06-17,200,3,,3.0,-4292.26,,EUR,Expense,
109,2024-09-08,110,2,16.0,5.0,1253.32,3.0,CAD,Revenue,INV-240908-109
110,2024-09-08,200,3,,5.0,-339.47,,CAD,Expense,
111,2024-12-25,110,1,14.0,3.0,34379.1,42.0,CAD,Revenue,INV-241225-111
112,2024-12-25,200,3,,3.0,-10883.91,,CAD,Expense,
113,2025-04-10,110,2,1.0,5.0,28680.04,31.0,CAD,Revenue,INV-250410-113
114,2025-04-10,200,3,,5.0,-7749.33,,CAD,Expense,
115,2025-04-28,110,6,17.0,3.0,11441.9,10.0,CAD,Revenue,INV-250428-115
116,2025-04-28,200,3,,3.0,-3970.88,,CAD,Expense,
117,2023-04-06,110,3,19.0,5.0,6510.62,9.0,CAD,Revenue,INV-230406-117
118,2023-04-06,200,3,,5.0,-2093.06,,CAD,Expense,
119,2025-04-06,110,5,17.0,5.0,10748.34,9.0,CAD,Revenue,INV-250406-119
120,2025-04-06,200,3,,5.0,-3108.97,,CAD,Expense,
121,2023-07-05,100,6,4.0,4.0,578.14,14.0,USD,Revenue,INV-230705-121
122,2023-07-05,200,3,,4.0,-201.84,,USD,Expense,
123,2024-05-09,100,3,8.0,2.0,338.52,2.0,USD,Revenue,INV-240509-123
124,2024-05-09,200,3,,2.0,-166.74,,USD,Expense,
125,2025-05-30,100,5,15.0,4.0,2057.61,44.0,USD,Revenue,INV-250530-125
126,2025-05-30,200,3,,4.0,-581.8,,USD,Expense,
127,2024-02-16,110,4,6.0,5.0,11963.09,12.0,CAD,Revenue,INV-240216-127
128,2024-02-16,200,3,,5.0,-3594.94,,CAD,Expense,
129,2023-08-06,100,4,15.0,1.0,1617.79,7.0,CAD,Revenue,INV-230806-129
130,2023-08-06,200,3,,1.0,-960.2,,CAD,Expense,
131,2024-03-26,100,1,20.0,2.0,1576.73,10.0,CAD,Revenue,INV-240326-131
132,2024-03-26,200,3,,2.0,-864.64,,CAD,Expense,
133,2025-07-20,110,3,12.0,3.0,26671.18,24.0,USD,Revenue,INV-250720-133
134,2025-07-20,200,3,,3.0,-7193.39,,USD,Expense,
135,2023-11-10,110,4,13.0,5.0,17848.71,16.0,CAD,Revenue,INV-231110-135
136,2023-11-10,200,3,,5.0,-4559.92,,CAD,Expense,
137,2023-11-10,210,2,,,-1603.04,,CAD,Expense,
138,2025-07-12,110,4,19.0,3.0,24481.5,32.0,USD,Revenue,INV-250712-138
139,2025-07-12,200,3,,3.0,-8068.12,,USD,Expense,
140,2023-04-30,110,4,8.0,3.0,24541.05,23.0,CAD,Revenue,INV-230430-140
141,2023-04-30,200,3,,3.0,-7854.44,,CAD,Expense,
142,2023-07-11,100,6,1.0,1.0,3014.58,16.0,CAD,Revenue,INV-230711-142
143,2023-07-11,200,3,,1.0,-1764.52,,CAD,Expense,
144,2023-01-17,110,4,13.0,3.0,1540.3,4.0,CAD,Revenue,INV-230117-144
145,2023-01-17,200,3,,3.0,-456.69,,CAD,Expense,
